id,SuraID1,VerseID1,Text1,SuraID2,VerseID2,Text2,common,is_similar
4250,19,73,"When Our clear revelations are recited to those who deny the Truth they are wont to say to those who have faith: ""Which of the two groups has a better status and whose assemblies are grander?""",29,29,"What! Do you go to men (to satisfy your lust), engage in highway robbery, and commit evil deeds in your gatherings?_—ù Then they had no answer to offer other than to say: _—“Bring Allah's chastisement upon us if you are truthful._—ù",3,1
4251,19,73,"When Our clear revelations are recited to those who deny the Truth they are wont to say to those who have faith: ""Which of the two groups has a better status and whose assemblies are grander?""",44,25,"How many gardens did they leave behind, and how many fountains",0,1
4252,19,73,"When Our clear revelations are recited to those who deny the Truth they are wont to say to those who have faith: ""Which of the two groups has a better status and whose assemblies are grander?""",44,26,"and sown fields and splendid mansions,",1,1
4254,19,75,"Say: ""The Most Compassionate Lord grants respite to those who stray into error, until they behold what they had been threatened with, either God's chastisement (in the world) or the Hour (of Resurrection)"" - then they fully know whose station is worse, and who is weaker in hosts!",3,61,"Tell whoever disputes with you on this matter after true knowledge has come to you: 'Come! Let us summon our sons and your sons, and our women and your women, and ourselves and yourselves, and then let us pray together and invoke the curse of Allah on those who lie.'",2,1
4255,19,75,"Say: ""The Most Compassionate Lord grants respite to those who stray into error, until they behold what they had been threatened with, either God's chastisement (in the world) or the Hour (of Resurrection)"" - then they fully know whose station is worse, and who is weaker in hosts!",62,6,"Tell them: _—“O you who have become Judaised, if you arrogantly fancy that you are Allah's favourites to the exclusion of all people, then wish for death, if you are truthful in your claim._—ù",3,1
4257,19,76,"(On the contrary), Allah increases in guidance those who follow the Right Way. Lasting acts of righteousness are better in the sight of your Lord as reward and conducive to a better end.",9,125,"But those whose hearts are affected with the disease (of hypocrisy), every new surah added a fresh abomination to their abomination. They remained unbelievers till their death.",1,1
4266,19,85,"The Day shall soon come when We shall bring together the God-fearing to the Most Compassionate Lord, as honoured guests;",43,72,Such is the Paradise that you shall inherit by virtue of your good deeds in the life of the world.,0,1
4267,19,85,"The Day shall soon come when We shall bring together the God-fearing to the Most Compassionate Lord, as honoured guests;",76,14,"The shades of Paradise will bend over them, and its fruits will be brought within their easy reach;",0,1
4268,19,86,and We shall drive the guilty ones to Hell as a thirsty herd.,19,73,"When Our clear revelations are recited to those who deny the Truth they are wont to say to those who have faith: ""Which of the two groups has a better status and whose assemblies are grander?""",0,1
4270,19,87,On that Day none will have the power to intercede for them except those who received a sanction from the Most Compassionate Lord.,26,101,nor do we have a truly sincere friend.,0,1
4272,20,2,We did not reveal the Qur'an to you to cause you distress;,73,20,"(O Prophet), your Lord knows that you sometimes stand up in Prayer nearly two-thirds of the night, and sometimes half or one-third of it, and so does a party of those with you; Allah measures the night and the day. He knows that you cannot keep an accurate count of it, so He has shown mercy to you. So now recite as much of the Qur'an as you can. He knows that there are among you those who are sick and others who are journeying in the land in quest of Allah's bounty, and still others who are fighting in the cause of Allah. So recite as much of the Qur'an as you easily can, and establish Prayer, and pay Zakah, and give Allah a goodly loan. Whatever good you send forth for yourselves, you shall find it with Allah. That is better and its reward is greater. And ask for Allah's forgiveness; surely He is Most Forgiving, Most Compassionate.",1,1
4274,20,7,"Whether you speak out aloud (or in a low voice), He knows what is said secretly, and even that which is most hidden.",31,28,"To create all of you or to resurrect all of you is to Him like (creating or resurrecting) a single person. Verily Allah is All-Hearing, All-Seeing.",0,1
4281,20,15,The Hour of Resurrection is coming. I have willed to keep the time of its coming hidden so that everyone may be recompensed in accordance with his effort.,52,16,Go now and burn in it. It is all the same whether you bear it patiently or do not bear it with patience. You are only being recompensed for your deeds._—ù,1,1
4282,20,15,The Hour of Resurrection is coming. I have willed to keep the time of its coming hidden so that everyone may be recompensed in accordance with his effort.,99,7,"So, whoever does an atom's weight of good shall see it;",0,1
4283,20,15,The Hour of Resurrection is coming. I have willed to keep the time of its coming hidden so that everyone may be recompensed in accordance with his effort.,99,8,and whoever does an atom's weight of evil shall see it.,0,1
4287,20,29,"and appoint for me, from my household, someone who will help me bear my burden -",33,69,"Believers, do not be like those who distressed Moses and then Allah declared him quit of the ill they spoke about him; and he had a high standing with Allah.",0,1
4288,20,38,"Recall, when We indicated to your mother through inspiration:",28,8,Then Pharaoh's household picked him up (from the river) that he may be their adversary and be a cause of sorrow to them. Surely Pharaoh and Haman and their hosts erred (in their scheming).,0,1
4316,20,40,"Recall, when your sister went along, saying: 'Shall I direct you to one who will take charge of him?' Thus We brought you back to your mother so that her heart might be gladdened and she might not grieve. Moses, recall when you slew a person. We delivered you from distress and made you go through several trials. Then you stayed for several years among the people of Midian, and now you have come at the right moment as ordained.",28,23,"When he arrived at the spring of Midian, he found there a crowd of people watering their flocks, and he found apart from them two women holding their flocks back. He asked the women: ""What is it that troubles you?"" They said: ""We cannot water our flocks until the shepherds take their flocks away, and our father is a very old man.""",2,1
4322,20,48,"It has been revealed to us that chastisement awaits those who called the lie to the truth and turned away from it.' """,75,31,"But he did not verify the Truth, nor did he observe Prayer;",0,1
4324,20,48,"It has been revealed to us that chastisement awaits those who called the lie to the truth and turned away from it.' """,79,37,then he who transgressed,0,1
4325,20,48,"It has been revealed to us that chastisement awaits those who called the lie to the truth and turned away from it.' """,79,38,"and preferred the life of this world,",0,1
4326,20,48,"It has been revealed to us that chastisement awaits those who called the lie to the truth and turned away from it.' """,79,39,most surely his abode shall be Hell.,0,1
4327,20,48,"It has been revealed to us that chastisement awaits those who called the lie to the truth and turned away from it.' """,92,14,"I have now warned you of a Blazing Fire,",0,1
4328,20,48,"It has been revealed to us that chastisement awaits those who called the lie to the truth and turned away from it.' """,92,15,"where none shall burn except the most wicked,",0,1
4329,20,48,"It has been revealed to us that chastisement awaits those who called the lie to the truth and turned away from it.' """,92,16,"who rejected the Truth, calling it falsehood and turned his back on it.",2,1
4331,20,50,"He said: ""Our Lord is He Who gave everything its form and then guided it.""",20,50,"He said: ""Our Lord is He Who gave everything its form and then guided it.""",0,1
4335,20,56,"Indeed We showed Pharaoh Our Signs, all of them, but he declared them to be false and rejected them.",27,14,They denied those Signs out of iniquity and arrogance although their hearts were convinced of their truth. So see how evil was the end of those mischief-makers!,0,1
4336,20,60,Pharaoh went back and concerted all his stratagem and returned for the encounter.,10,79,And Pharaoh said (to his) men: 'Bring every skilled sorcerer to me.',1,1
4337,20,60,Pharaoh went back and concerted all his stratagem and returned for the encounter.,26,41,"When the magicians came forth (for the encounter) they said to Pharaoh: ""Is there a reward for us if we triumph?""",0,1
4338,20,60,Pharaoh went back and concerted all his stratagem and returned for the encounter.,26,42,"He said: ""Yes, you will then become those near-stationed to me.""",0,1
4349,20,77,"Most certainly We revealed to Moses: ""Proceed with My servants in the night and strike for them a dry path in the sea. Have no fear of being overtaken, nor be afraid of treading through the sea.""",26,54,"saying: ""These (Israelites) are only a small band of people",0,1
4350,20,77,"Most certainly We revealed to Moses: ""Proceed with My servants in the night and strike for them a dry path in the sea. Have no fear of being overtaken, nor be afraid of treading through the sea.""",26,55,who have certainly provoked our wrath.,0,1
4351,20,77,"Most certainly We revealed to Moses: ""Proceed with My servants in the night and strike for them a dry path in the sea. Have no fear of being overtaken, nor be afraid of treading through the sea.""",26,60,At sunrise they set off in pursuit of them,0,1
4352,20,77,"Most certainly We revealed to Moses: ""Proceed with My servants in the night and strike for them a dry path in the sea. Have no fear of being overtaken, nor be afraid of treading through the sea.""",26,61,"and when the groups came face to face, the companions of Moses cried out: ""We are overtaken!""",1,1
4353,20,77,"Most certainly We revealed to Moses: ""Proceed with My servants in the night and strike for them a dry path in the sea. Have no fear of being overtaken, nor be afraid of treading through the sea.""",26,62,"Moses said: ""Certainly not. My Lord is with me; He will direct me.""",0,1
4359,20,82,"But I am indeed Most Forgiving to him who repents and believes and does righteous works and keeps to the Right Way.""",90,17,"and, then besides this, he be one of those who believed, and enjoined upon one another steadfastness and enjoined upon one another compassion.",1,1
4360,20,83,"But, O Moses, what has made you come in haste from your people?",7,138,"And We led the Children of Israel across the sea; and then they came upon a people who were devoted to the worship of their idols. They said: 'O Moses, make for us a god even as they have gods.' Moses said: 'You are indeed an ignorant people.'",1,1
4370,20,99,"(O Muhammad), thus do We recount to you the events of the past, and We have bestowed upon you from Ourself an admonition.",41,42,"Falsehood may not enter it from the front or from the rear. It is a revelation that has been sent down from the Most Wise, the Immensely Praiseworthy.",1,1
4371,20,100,"He who turns away from it will surely bear a heavy burden on the Day of Resurrection,",6,19,Ask them: 'Whose testimony is the greatest?' Say: 'Allah is the witness between me and you; and this Qur'an was revealed to me that I should warn you thereby and also whomsoever it may reach.' Do you indeed testify that there are other gods with Allah? Say: 'I shall never testify such a thing.' Say: 'He is the One God and I am altogether averse to all that you associate with Him in His divinity.',0,1
4372,20,100,"He who turns away from it will surely bear a heavy burden on the Day of Resurrection,",11,17,"Can it happen that he who takes his stand on a clear evidence from his Lord, subsequently followed by a witness from Him (in his support), and prior to that the Book of Moses was revealed as a guide and a mercy, (would even he deny the truth in the manner of those who adore the life of this world)? Rather, such men are bound to believe in it. The Fire shall be the promised resort of the groups that disbelieve. So be in no doubt about it for this indeed is the truth from your Lord although most people do not believe.",0,1
4373,20,104,"We know well what they will say to one another: We also know that even the most cautious in his estimate will say: ""You lived in the world no more than a day.""",23,112,"Then Allah will ask them: ""For how many years did you stay on earth?""",3,1
4375,20,104,"We know well what they will say to one another: We also know that even the most cautious in his estimate will say: ""You lived in the world no more than a day.""",23,114,"He will say: ""You stayed only for a while, if you only knew that.",4,1
4378,20,104,"We know well what they will say to one another: We also know that even the most cautious in his estimate will say: ""You lived in the world no more than a day.""",35,37,"They will cry out in Hell and say: _—“Our Lord, let us out so that we may act righteously, different from what we did before._—ù (They will be told): _—“Did we not grant you an age long enough for anyone to take heed if he had wanted to take heed? Besides, there came a warner to you. So have a taste of the torment now. None may come to the help of the wrong-doers._—ù",0,1
4388,20,111,"All faces shall be humbled before the Ever-Living, the Self-Subsisting Lord, and he who bears the burden of iniquity will have failed;",31,13,"And call to mind when Luqman said to his son while exhorting him: _—“My son, do not associate others with Allah in His Divinity. Surely, associating others with Allah in His Divinity is a mighty wrong._—ù",1,1
4391,20,114,"Exalted is Allah, the True King! Hasten not with reciting the Qur'an before its revelation to you is finished, and pray: ""Lord! Increase me in knowledge.""",75,17,Surely it is for Us to have you commit it to memory and to recite it.,1,1
4392,20,114,"Exalted is Allah, the True King! Hasten not with reciting the Qur'an before its revelation to you is finished, and pray: ""Lord! Increase me in knowledge.""",75,18,"And so when We recite it, follow its recitation attentively;",1,1
4393,20,114,"Exalted is Allah, the True King! Hasten not with reciting the Qur'an before its revelation to you is finished, and pray: ""Lord! Increase me in knowledge.""",75,19,then it will be for Us to explain it.,0,1
4406,20,131,Do not turn your eyes covetously towards the embellishments of worldly life that We have bestowed upon various kinds of people to test them. But the clean provision bestowed upon you by your Lord is better and more enduring.,93,5,Verily your Lord will soon give you so amply that you will be well-pleased.,1,1
4407,20,132,"Enjoin Prayer on your household, and do keep observing it. We do not ask you for any worldly provision; rather, it is We Who provide you, and ultimately the pious will end up the best.",51,56,I created the jinn and humans for nothing else but that they may serve Me;,0,1
4409,20,132,"Enjoin Prayer on your household, and do keep observing it. We do not ask you for any worldly provision; rather, it is We Who provide you, and ultimately the pious will end up the best.",51,58,"Surely Allah is the Bestower of all provision, the Lord of all power, the Strong.",2,1
4410,20,132,"Enjoin Prayer on your household, and do keep observing it. We do not ask you for any worldly provision; rather, it is We Who provide you, and ultimately the pious will end up the best.",65,2,"And when they reach the end of their term (of waiting), then either honourably retain them (in the bond of wedlock) or honourably part with them, and call two persons of known probity as witnesses from among yourselves, and (let these witnesses) give upright testimony for the sake of Allah. That is to what all those that believe in Allah and the Last Day are exhorted. Allah will find a way out for him who fears Allah,",1,1
4414,20,133,"They ask: ""Why does he not bring us a (miraculous) sign from his Lord?"" Has there not come to them a Book containing the teachings of the previous scriptures?",29,51,Does it not suffice for them (as a Sign) that We revealed to you the Book that is recited to them? Surely there is mercy and good counsel in it for those who believe.,0,1
4415,20,134,"Had We destroyed them through some calamity before his coming, they would have said: ""Our Lord! Why did You not send any Messenger to us that we might have followed Your signs before being humbled and disgraced?""",6,109,"They swear by Allah with their most solemn oaths that if a sign comes to them, they will certainly believe in it. Say: 'Signs are in Allah's power alone. What will make you realize that even if those signs were to come, they would still not believe?",2,1
4416,20,134,"Had We destroyed them through some calamity before his coming, they would have said: ""Our Lord! Why did You not send any Messenger to us that we might have followed Your signs before being humbled and disgraced?""",6,110,We are turning their hearts and eyes away from the Truth even as they did not believe in the first instance - and We leave them in their insurgence to stumble blindly.,0,1
4417,20,134,"Had We destroyed them through some calamity before his coming, they would have said: ""Our Lord! Why did You not send any Messenger to us that we might have followed Your signs before being humbled and disgraced?""",6,155,"And likewise We revealed this (Book) - a blessed one. Follow it, then, and become God-fearing; you may be shown mercy.",1,1
4420,20,134,"Had We destroyed them through some calamity before his coming, they would have said: ""Our Lord! Why did You not send any Messenger to us that we might have followed Your signs before being humbled and disgraced?""",10,97,"even if they witness every single sign that might come to them until they are face to face with the painful chastisement,",2,1
4421,20,134,"Had We destroyed them through some calamity before his coming, they would have said: ""Our Lord! Why did You not send any Messenger to us that we might have followed Your signs before being humbled and disgraced?""",35,42,"Swearing by Allah their strongest oaths they claimed that if a warner came to them they would be better-guided than any other people. But when a warner did come to them, his coming only increased their aversion (to the Truth).",0,1
4426,21,1,"The time of people's reckoning has drawn near, and yet they turn aside in heedlessness.",54,2,"(Regardless of any Signs these people see), they turn away and say: _—“This is an ongoing sorcery._—ù",1,1
4427,21,5,"They say: ""Nay, these are confused dreams; nay, he has forged it; nay, he is a poet. So let him bring us a sign, even as the Messengers of the past were sent with signs.""",17,48,"Just see how strange are the things they invent about you. They have altogether strayed, and are unable to find the right way.",0,1
4428,21,5,"They say: ""Nay, these are confused dreams; nay, he has forged it; nay, he is a poet. So let him bring us a sign, even as the Messengers of the past were sent with signs.""",17,59,Nothing hindered Us from sending Our Signs except that the people of olden times rejected them as lies. We publicly sent the she-camel to the Thamud to open their eyes but they wronged her. We never send Our Signs except to cause people to fear.,4,1
4430,21,6,"Not one township that We destroyed before them believed. Would they, then, believe?",10,97,"even if they witness every single sign that might come to them until they are face to face with the painful chastisement,",0,1
4433,21,7,"(O Muhammad), even before you We never sent any other than human beings as Messengers, and to them We sent revelation. Ask the People of the Book if you do not know.",64,6,"This was because their Messengers would come to them with Clear Signs, but they would say: _—“Shall mortals (like ourselves) guide us to the Right Way?_—ù They rejected the Truth and turned away. Thereupon Allah became unconcerned with them, for Allah is Self-Sufficient, Innately Praiseworthy.",2,1
4436,21,8,We did not endow the Messengers with bodies that would need no food; nor were they immortals.,25,8,"Or why has not at least a treasure been sent down for him or a garden given to him for (easy) sustenance?"" And the wicked people say, ""You are following a man bewitched.""",2,1
4443,21,18,"Nay, We hurl the Truth at falsehood so that the Truth crushes falsehood, and lo! it vanishes. Woe to you for what you utter!",17,43,Holy is He and far above all that they say.,0,1
4444,21,18,"Nay, We hurl the Truth at falsehood so that the Truth crushes falsehood, and lo! it vanishes. Woe to you for what you utter!",39,4,"If Allah had wanted to take to Himself a son, He could have chosen anyone He wanted out of those whom He creates. Glory be to Him (that He should have a son). He is Allah: the One, the Overpowering.",0,1
4449,21,23,"None shall question Him about what He does, but they shall be questioned.",15,93,concerning what they have been doing.,0,1
4456,21,29,"And if anyone of them were to claim: ""Indeed I am a god apart from Him,"" We shall recompense both with Hell. Thus do We recompense the wrong-doers.",43,81,"Say: _—“If the Merciful One had a son, I would have been the first one to worship him._—ù",1,1
4463,21,34,"(O Muhammad), We did not grant everlasting life to any human being even before you. If you were to die, will they live for ever?",55,26,"All that is on earth will perish,",0,1
4464,21,34,"(O Muhammad), We did not grant everlasting life to any human being even before you. If you were to die, will they live for ever?",55,27,"only the Person of your Lord, full of majesty and splendour, will endure.",0,1
4467,21,36,"When the unbelievers see you they make you an object of fun, saying: ""Is he the one who mentions your gods?"" They say so, and yet they reject with disdain the very mention of the Most Compassionate Lord.",25,42,"He had almost led us astray from our gods, had we not remained firm in our faith with regard to them. "" The time is not far when they will see the torment and realize who had strayed far from the truth.",2,1
4469,21,39,"If only the unbelievers knew of the Hour when they shall not be able to keep off the Fire from their faces, nor from their backs; nor shall they be helped.",13,34,"They shall suffer chastisement in the life of the world, and surely the chastisement of the Hereafter is even more grievous. None has the power to shield them from (the chastisement of) Allah.",0,1
4482,21,67,"Fie upon you and upon all that you worship beside Allah. Do you have no sense?""",6,83,"That was Our argument which We gave to Abraham against his people. We raise in ranks whom We will. Truly your lord is All-Wise, All-Knowing.",0,1
4483,21,68,"They said: ""Burn him, and come to the support of your gods, if you are going to do anything.""",3,173,"When people said to them: 'Behold, a host has gathered around you and you should fear them', it only increased their faith and they answered: 'Allah is Sufficient for us; and what an excellent Guardian He is!'",1,1
4484,21,71,and We saved him and Lot and brought him to the land upon which We had bestowed Our blessings for all the people of the world.,3,96,"Behold, the first House (of Prayer) established for mankind is the one at Bakkah: it is full of blessing and a centre of guidance for the whole world.",2,1
4486,21,72,"And We bestowed upon him Isaac and Jacob as an additional gift, making each of them righteous.",37,100,"Lord, grant me a righteous son._—ù",2,1
4487,21,74,"We bestowed upon Lot sound judgement and knowledge, and We delivered him from the city that was immersed in foul deeds. They were indeed a wicked people, exceedingly disobedient.",29,26,"Then did Lot believe him, and Abraham said: _—“I am emigrating unto my Lord. He is All-Powerful, All-Wise,_—ù",1,1
4490,21,76,"We bestowed the same favour upon Noah. Recall, when he cried to Us before; We accepted his prayer and delivered him and his household from the great distress",71,26,"Noah said: _—“My Lord, do not leave out of these unbelievers even a single dweller on earth,",0,1
4491,21,76,"We bestowed the same favour upon Noah. Recall, when he cried to Us before; We accepted his prayer and delivered him and his household from the great distress",71,27,"for certainly if You should leave them (alive), they will mislead Your servants, and will beget none but sinners and utter unbelievers.",0,1
4499,21,82,And We subdued many devils who dived (into the sea) for him and carried out other jobs besides that. We kept watch over all of them.,38,38,and others that were bound with chains.,0,1
4500,21,84,"We accepted his prayer and removed the affliction from him, and We not only restored to him his family but as many more with them as a mercy from Us and as a lesson to the worshippers.",38,42,"(We commanded him): _—“Stamp your foot on earth, and here is cool water to wash with and to drink._—ù",0,1
4502,21,87,"And We bestowed Our favour upon Dhu al-Nun. Recall, when he went forth enraged, thinking We have no power to take him to task. Eventually he cried out in the darkness:"" There is no god but You. Glory be to You! I have done wrong.""",37,141,"cast lots, and was among the losers.",1,1
4503,21,87,"And We bestowed Our favour upon Dhu al-Nun. Recall, when he went forth enraged, thinking We have no power to take him to task. Eventually he cried out in the darkness:"" There is no god but You. Glory be to You! I have done wrong.""",37,145,But We threw him on a wide bare tract of land while he was ill;,0,1
4505,21,87,"And We bestowed Our favour upon Dhu al-Nun. Recall, when he went forth enraged, thinking We have no power to take him to task. Eventually he cried out in the darkness:"" There is no god but You. Glory be to You! I have done wrong.""",65,7,"Whoever has abundant means, let him spend according to his means; and he whose means are straitened, let him spend out of what Allah has given him. Allah does not burden any human being beyond the means that He has bestowed upon him. Possibly Allah will grant ease after hardship.",1,1
4506,21,91,"And also recall the woman who guarded her chastity: We breathed into her of Our spirit, and made her and her son a Sign to the whole world.",19,21,"The angel said: ""Thus shall it be. Your Lord says: 'It is easy for Me; and We shall do so in order to make him a Sign for mankind and a mercy from Us. This has been decreed.' """,2,1
4507,21,91,"And also recall the woman who guarded her chastity: We breathed into her of Our spirit, and made her and her son a Sign to the whole world.",36,82,"Whenever He wills a thing, He just commands it _—“Be_—ù and it is.",0,1
4509,21,92,"Verily this community of yours is a single community, and I am your Lord; so worship Me.",5,48,"Then We revealed the Book to you (O Muhammad!) with Truth, confirming whatever of the Book was revealed before, and protecting and guarding over it. Judge, then, in the affairs of men in accordance with the Law that Allah has revealed, and do not follow their desires in disregard of the Truth which has come to you. For each of you We have appointed a Law and a way of life. And had Allah so willed, He would surely have made you one single community; instead, (He gave each of you a Law and a way of life) in order to test you by what He gave you. Vie, then, one with another in good works. Unto Allah is the return of all of you; and He will then make you understand the truth concerning the matters on which you disagreed.",3,1
4510,21,92,"Verily this community of yours is a single community, and I am your Lord; so worship Me.",23,51,"Messengers! Partake of the things that are clean, and act righteously. I know well all that you do.",0,1
4515,21,96,"until Gog and Magog are let loose, and begin swooping from every mound,",35,14,"If you call upon them, they cannot hear your prayer. And if they hear it, they cannot answer it. On the Day of Resurrection they will disown you for associating others with Allah in His Divinity. No one can inform you of the truth save the All-Aware.",0,1
4516,21,97,"and the time for the fulfilment of the true promise of Allah draws near, whereupon the eyes of those who disbelieved will stare in fear, and they will say: ""Woe to us, we were indeed heedless of this; nay, we were wrongdoers.""",54,8,"They shall be hurrying forth towards the caller, and the unbelievers (who had once denied this Day), will say: _—“This is a woeful Day._—ù",1,1
4518,21,99,"Had these indeed been gods they would not have gone there. But (as it is), all of you shall ever abide in it.""",11,106,"As for the wretched, they shall be in the Fire, and in it they shall sigh and groan.",0,1
4520,21,101,"But for those whom We had decided to favour with good reward, they shall be kept far removed from Hell.",55,60,Can the reward of goodness be any other than goodness?,1,1
4521,21,101,"But for those whom We had decided to favour with good reward, they shall be kept far removed from Hell.",21,26,"They say: ""The Most Compassionate Lord has taken to Himself a son."" Glory be to Him! Those whom they so designate are only His honoured servants.",0,1
4523,21,101,"But for those whom We had decided to favour with good reward, they shall be kept far removed from Hell.",21,29,"And if anyone of them were to claim: ""Indeed I am a god apart from Him,"" We shall recompense both with Hell. Thus do We recompense the wrong-doers.",0,1
4524,21,101,"But for those whom We had decided to favour with good reward, they shall be kept far removed from Hell.",21,98,"(They will be told): ""Verily you and the gods you worshipped beside Allah are the fuel of Hell. All of you are bound to arrive there.",0,1
4540,21,107,We have sent you forth as nothing but mercy to people of the whole world.,41,44,"Had We revealed this as a non-Arabic Qur'an they would have said: _—“Why were its verses not clearly expounded? How strange, a non-Arabic scripture and an Arab audience!_—ù Tell them: _—“It is a guidance and a healing to the believers. But to those who do not believe, it serves as a plug in their ears and a covering over their eyes. It is as if they are being called from a place far away.",0,1
4545,22,1,"O mankind, fear the (wrath of) your Lord! Indeed, the earthquake of the Hour (of Judgement) will be an awesome thing.",33,11,The believers were then put to a severe test and were most violently convulsed.,1,1
4547,22,1,"O mankind, fear the (wrath of) your Lord! Indeed, the earthquake of the Hour (of Judgement) will be an awesome thing.",40,32,"My people, I fear that you will encounter a day when there will be much wailing and you will cry out to one another for help,",0,1
4549,22,1,"O mankind, fear the (wrath of) your Lord! Indeed, the earthquake of the Hour (of Judgement) will be an awesome thing.",56,4,"when the earth will suddenly shake with a terrible shaking,",0,1
4550,22,1,"O mankind, fear the (wrath of) your Lord! Indeed, the earthquake of the Hour (of Judgement) will be an awesome thing.",56,5,and the mountains will crumble,0,1
4551,22,1,"O mankind, fear the (wrath of) your Lord! Indeed, the earthquake of the Hour (of Judgement) will be an awesome thing.",56,6,and will scatter abroad into fine dust.,0,1
4552,22,1,"O mankind, fear the (wrath of) your Lord! Indeed, the earthquake of the Hour (of Judgement) will be an awesome thing.",69,14,"and the earth and the mountains are carried aloft and are crushed to bits at one stroke,",0,1
4553,22,1,"O mankind, fear the (wrath of) your Lord! Indeed, the earthquake of the Hour (of Judgement) will be an awesome thing.",69,15,on that Day shall that indubitable event come to pass;,0,1
4555,22,1,"O mankind, fear the (wrath of) your Lord! Indeed, the earthquake of the Hour (of Judgement) will be an awesome thing.",79,7,and will be followed by another quaking.,0,1
4558,22,1,"O mankind, fear the (wrath of) your Lord! Indeed, the earthquake of the Hour (of Judgement) will be an awesome thing.",99,2,"and the earth will throw up all her burdens,",0,1
4560,22,6,"All this is because Allah, He is the Truth, and because He resurrects the dead, and because He has power over everything,",36,82,"Whenever He wills a thing, He just commands it _—“Be_—ù and it is.",1,1
4561,22,7,(all of which shows that) the Hour shall surely come to pass - in this there is no doubt - and Allah shall surely resurrect those that are in graves.,36,78,He strikes for Us a similitude and forgot his own creation. He says: _—“Who will quicken the bones when they have decayed?_—ù,0,1
4563,22,7,(all of which shows that) the Hour shall surely come to pass - in this there is no doubt - and Allah shall surely resurrect those that are in graves.,36,80,"He Who created from a green tree a fire for you, a fire to light your stoves with._—ù",0,1
4569,22,9,"They wrangle arrogantly, intent on leading people astray from the Way of Allah. Such shall suffer disgrace in this world and We shall cause them to taste the chastisement of burning (in the Next).",51,38,There is also a Sign for you in the story of Moses when We sent him with a clear authority to Pharaoh.,0,1
4570,22,9,"They wrangle arrogantly, intent on leading people astray from the Way of Allah. Such shall suffer disgrace in this world and We shall cause them to taste the chastisement of burning (in the Next).",51,39,"But Pharaoh turned away, showing arrogance on account of his power, and said (about Moses): _—“He is either a sorcerer or a madman._—ù",0,1
4572,22,10,"That is the outcome of what your own hands have wrought, for Allah never wrongs His creatures.",44,47,"_—“Seize him and drag him to the middle of the Blazing Fire,",0,1
4573,22,10,"That is the outcome of what your own hands have wrought, for Allah never wrongs His creatures.",44,48,then pour boiling water over his head as chastisement.,0,1
4574,22,10,"That is the outcome of what your own hands have wrought, for Allah never wrongs His creatures.",44,49,"Taste this, you are a person mighty and noble!",0,1
4575,22,10,"That is the outcome of what your own hands have wrought, for Allah never wrongs His creatures.",44,50,This is what you used to doubt._—ù,0,1
4577,22,15,"Anyone who fancies that Allah will not support him in this world and in the Hereafter, let him reach out to heaven through a rope, and then make a hole in the sky and see whether his device can avert that which enrages him.",40,52,the Day when the excuses offered by the wrong-doers shall not avail them. They shall be victims of the curse and a woeful abode.,0,1
4578,22,16,Even so We have revealed the Qur'an with Clear Signs. Verily Allah guides whomsoever He wills.,21,23,"None shall question Him about what He does, but they shall be questioned.",0,1
4584,22,23,"(On the other hand), Allah will cause those who believed and acted righteously to enter the Gardens beneath which rivers flow. They shall be decked in them with bracelets of gold and pearls and their raiment shall be of silk.",76,22,"Behold, this is your recompense and your endeavour has been appreciated.",0,1
4587,22,24,They were guided (to accept) the pure word; they were guided to the Way of the Praiseworthy (Lord).,14,23,"As for those who had believed and did good in the world, they shall be admitted to the Gardens beneath which rivers flow. There, with the leave of Allah, they shall abide forever, and will be greeted with: ""Peace"".",0,1
4588,22,24,They were guided (to accept) the pure word; they were guided to the Way of the Praiseworthy (Lord).,22,22,"Whenever they try, in their anguish, to escape from Hell, they will be driven back into it, (and shall be told): ""Now taste the torment of burning.""",0,1
4590,22,24,They were guided (to accept) the pure word; they were guided to the Way of the Praiseworthy (Lord).,56,25,There they shall hear no idle talk nor any sinful speech.,0,1
4591,22,24,They were guided (to accept) the pure word; they were guided to the Way of the Praiseworthy (Lord).,56,26,All talk will be sound and upright.,1,1
4596,22,25,"Indeed those who disbelieve and who (now) hinder people from the Way of Allah and hinder them from the Holy Mosque which We have set up (as a place of worship) for all people, equally for those who dwell therein and for those who come from outside, (they surely deserve punishment). Whosoever deviates therein from the Right Way and acts with iniquity, We shall cause him to taste a painful chastisement.",105,4,"which smote them with stones of baked clay,",0,1
4597,22,25,"Indeed those who disbelieve and who (now) hinder people from the Way of Allah and hinder them from the Holy Mosque which We have set up (as a place of worship) for all people, equally for those who dwell therein and for those who come from outside, (they surely deserve punishment). Whosoever deviates therein from the Right Way and acts with iniquity, We shall cause him to taste a painful chastisement.",105,5,and made them like straw eaten up (by cattle).,1,1
4599,22,26,"Call to mind when We assigned to Abraham the site of the House (Kabah), directing him: ""Do not associate aught with Me"" and ""Keep My House pure for those who walk around it, and for those who stand and who bow down and who prostrate themselves (in worship),",3,96,"Behold, the first House (of Prayer) established for mankind is the one at Bakkah: it is full of blessing and a centre of guidance for the whole world.",2,1
